question_id,attempt_id,question,question_slug,user_id,url,total_user_score,manual_score
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,8f94c5e1-16f0-4079-8c74-c26051ff0cf1,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,e7033b22-0097-4f0b-8582-bb49ab1c76c4,https://storage.googleapis.com/assessment_assets_kalvium_community/8f94c5e1-16f0-4079-8c74-c26051ff0cf1/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737797129-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737797129775.mp4,70,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,587a0851-e662-46b3-855f-aef5ead47116,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,1a6564c2-83d7-4723-84c8-e9b7445ef981,https://storage.googleapis.com/assessment_assets_kalvium_community/587a0851-e662-46b3-855f-aef5ead47116/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737800540-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737800542272.mp4,52,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,f31722e0-dcde-4758-a87b-b18262df9134,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,20b8667f-3eb6-4937-a1ac-fdaec66b52ca,https://storage.googleapis.com/assessment_assets_kalvium_community/f31722e0-dcde-4758-a87b-b18262df9134/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737794566-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737794566111.mp4,6,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,f31722e0-dcde-4758-a87b-b18262df9134,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,20b8667f-3eb6-4937-a1ac-fdaec66b52ca,https://storage.googleapis.com/assessment_assets_kalvium_community/f31722e0-dcde-4758-a87b-b18262df9134/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737794736-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737794736292.mp4,6,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,f31722e0-dcde-4758-a87b-b18262df9134,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,20b8667f-3eb6-4937-a1ac-fdaec66b52ca,https://storage.googleapis.com/assessment_assets_kalvium_community/f31722e0-dcde-4758-a87b-b18262df9134/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737794865-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737794865794.mp4,6,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,6109f906-6188-4c8d-be01-1cc67aa3f096,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,459f8c29-8b6f-449f-8060-0258ddafce63,https://storage.googleapis.com/assessment_assets_kalvium_community/6109f906-6188-4c8d-be01-1cc67aa3f096/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737796301-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737796301717.mp4,22,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,6109f906-6188-4c8d-be01-1cc67aa3f096,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,459f8c29-8b6f-449f-8060-0258ddafce63,https://storage.googleapis.com/assessment_assets_kalvium_community/6109f906-6188-4c8d-be01-1cc67aa3f096/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737796528-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737796528382.mp4,22,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,6109f906-6188-4c8d-be01-1cc67aa3f096,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,459f8c29-8b6f-449f-8060-0258ddafce63,https://storage.googleapis.com/assessment_assets_kalvium_community/6109f906-6188-4c8d-be01-1cc67aa3f096/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737796728-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737796728480.mp4,22,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,36c9c40d-b928-4f16-b4d1-220a5d23d744,https://storage.googleapis.com/assessment_assets_kalvium_community/65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737796048-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737796045292.mp4,36,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,36c9c40d-b928-4f16-b4d1-220a5d23d744,https://storage.googleapis.com/assessment_assets_kalvium_community/65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737796587-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737796584202.mp4,36,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,36c9c40d-b928-4f16-b4d1-220a5d23d744,https://storage.googleapis.com/assessment_assets_kalvium_community/65ee66d7-69b0-4bb5-bdeb-f1a94a4d2a41/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737797009-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737797006967.mp4,36,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,9f4e4a5d-fd0a-4633-afe1-9163f96ef754,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,f7ad42cb-3023-4529-b3ed-05b54fc9f901,https://storage.googleapis.com/assessment_assets_kalvium_community/9f4e4a5d-fd0a-4633-afe1-9163f96ef754/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737800649-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737800650203.mp4,68,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,9f4e4a5d-fd0a-4633-afe1-9163f96ef754,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,f7ad42cb-3023-4529-b3ed-05b54fc9f901,https://storage.googleapis.com/assessment_assets_kalvium_community/9f4e4a5d-fd0a-4633-afe1-9163f96ef754/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737801012-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737801013045.mp4,68,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,9f4e4a5d-fd0a-4633-afe1-9163f96ef754,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,f7ad42cb-3023-4529-b3ed-05b54fc9f901,https://storage.googleapis.com/assessment_assets_kalvium_community/9f4e4a5d-fd0a-4633-afe1-9163f96ef754/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737801122-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737801123657.mp4,68,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,191a348c-e9a4-40f1-af69-07f3a2a2a364,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,14ba2229-2663-48c5-a1b1-cc54ccd485dc,https://storage.googleapis.com/assessment_assets_kalvium_community/191a348c-e9a4-40f1-af69-07f3a2a2a364/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737795260-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737795260369.mp4,30,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,191a348c-e9a4-40f1-af69-07f3a2a2a364,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,14ba2229-2663-48c5-a1b1-cc54ccd485dc,https://storage.googleapis.com/assessment_assets_kalvium_community/191a348c-e9a4-40f1-af69-07f3a2a2a364/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737795401-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737795401528.mp4,30,
fd0f28e3-c756-4b7c-b7fe-74201c6a2f51,191a348c-e9a4-40f1-af69-07f3a2a2a364,"#### Benefits and Challenges of Recycling
What are the benefits and challenges of recycling in today's world?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_22,14ba2229-2663-48c5-a1b1-cc54ccd485dc,https://storage.googleapis.com/assessment_assets_kalvium_community/191a348c-e9a4-40f1-af69-07f3a2a2a364/fd0f28e3-c756-4b7c-b7fe-74201c6a2f51/answers/1737796548-fd0f28e3-c756-4b7c-b7fe-74201c6a2f51-1737796548196.mp4,30,
fe3730d4-f1d9-45da-924d-de0ed7ae366f,23bc1304-89f0-4b1f-aa75-26bb5a639648,"#### Introduce Yourself

Could you please introduce yourself? You could talk about where you are from, your family members, your hobbies & interests, your key achievements in co/extracurricular activities etc. Help us 
understand you better.

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.



",knet_eng_1,245d96bd-1495-4060-b9a5-7f7e6a565526,https://storage.googleapis.com/assessment_assets_kalvium_community/23bc1304-89f0-4b1f-aa75-26bb5a639648/fe3730d4-f1d9-45da-924d-de0ed7ae366f/answers/1737795728-fe3730d4-f1d9-45da-924d-de0ed7ae366f-1737795725360.mp4,30,
04c4d9e8-40bb-4443-9177-c06bb7bfa566,23bc1304-89f0-4b1f-aa75-26bb5a639648,"#### Favorite Festival
What is your favorite festival and why?

**Additional Instructions for this question:**
1. Use the English language as your medium of communication.
2. Taking any external help/prompts may lead to no score/disqualification.
3. When you are ready with your response, click 'Record' to start recording. When finished, click 'Stop' to end the recording.
4. Please ensure your response is at least 1 minute long. This duration is crucial for our evaluation systems to effectively assess your communication skills. Insufficient response time could result in no score for the question.
5. In case of loss of internet while attempting this question -

- Do not panic. Continue recording your response for the required duration.
- After completing your response, reconnect to a stable network to 
 upload your recording.
- The system will attempt to upload your response automatically once the connection is restored.
- Do not refresh the page, close the tab/browser/device, as this may result in the loss of your response.

> **You are responsible for ensuring that your live video and audio feed is accurately captured.** Before responding to the question, ensure that your video feed is live and visible in the preview window. Enable permissions for the correct camera and microphone if asked. Make sure you review your response after recording. Confirm that both your video and audio have been captured correctly before proceeding.

In any case, please ensure you move to another question or submit your assessment ONLY when you have confirmation that your response has been uploaded.",knet_eng_13,245d96bd-1495-4060-b9a5-7f7e6a565526,https://storage.googleapis.com/assessment_assets_kalvium_community/23bc1304-89f0-4b1f-aa75-26bb5a639648/04c4d9e8-40bb-4443-9177-c06bb7bfa566/answers/1737795923-04c4d9e8-40bb-4443-9177-c06bb7bfa566-1737795920992.mp4,30,
